sym,date,open,high,low,close,volume
COP,2023.11.07,108.07,108.15,106.13,106.99,5491000
COP,2023.11.08,106.94,107.33,105.8,106.24,5884300
COP,2023.11.09,107.36,107.75,105.87,105.96,4306200
COP,2023.11.10,106.98,107.88,106.38,107.32,4602300
COP,2023.11.13,107.28,108.14,107.28,107.63,3225700
COP,2023.11.14,108.22,108.98,107.61,107.8,5421700
COP,2023.11.15,107.29,108.85,107.18,107.32,4733300
COP,2023.11.16,105.9,106.13,102.61,104.48,6733200
COP,2023.11.17,105.24,107.79,104.71,106.91,5799100
COP,2023.11.20,107.28,108.77,106.91,107.66,4046400
COP,2023.11.21,107.46,107.88,106.88,107.45,3720200
COP,2023.11.22,104.51,107.41,103.71,107.15,4559000
COP,2023.11.24,107.19,108.76,107.16,107.75,2159200
COP,2023.11.27,107.27,107.41,105.76,107.11,5289500
COP,2023.11.28,107.53,108.21,106.81,107.27,3469100
COP,2023.11.29,107.63,107.81,105.72,106.33,6065300
COP,2023.11.30,107.45,108.88,106.02,107.82,10242700
COP,2023.12.01,107.32,109.19,107.15,107.51,4675800
COP,2023.12.04,106.43,108.15,106.25,106.85,4824800
COP,2023.12.05,107.04,107.2,105.46,105.56,5821400
COP,2023.12.06,104.8,104.8,102.38,103.11,7489500
COP,2023.12.07,103.86,104.41,103.23,103.42,5816800
COP,2023.12.08,104.25,104.67,103.62,104.56,5713900
COP,2023.12.11,104.6,105.08,104.06,104.64,7250100
COP,2023.12.12,103.35,104.01,102.35,103.62,6888800
COP,2023.12.13,104.03,104.74,103.44,104.35,8570100
COP,2023.12.14,105.38,108.55,105.19,107.24,11490400
COP,2023.12.15,106.69,107.98,106.0,106.86,30860400
COP,2023.12.18,108.07,109.41,106.97,107.2,7000500
COP,2023.12.19,107.24,108.82,106.59,108.68,6379200
COP,2023.12.20,109.04,110.97,108.58,108.87,7767200
COP,2023.12.21,108.69,109.05,107.55,109.0,4149300
COP,2023.12.22,110.09,110.68,109.43,109.77,4299400
COP,2023.12.26,110.74,111.42,110.45,111.04,2893600
COP,2023.12.27,110.57,111.62,110.17,110.55,3441400
COP,2023.12.28,109.77,110.28,108.64,108.69,3711400
COP,2023.12.29,109.35,109.67,108.05,108.29,3643600
COP,2024.01.02,109.32,110.84,109.02,109.71,4688400
COP,2024.01.03,110.04,112.12,109.54,111.89,4881900
COP,2024.01.04,112.53,113.11,108.48,108.67,5891500
COP,2024.01.05,109.62,109.88,108.22,108.72,3984600
COP,2024.01.08,107.25,107.34,104.94,106.83,6769600
COP,2024.01.09,106.83,106.83,104.73,105.2,5935600
COP,2024.01.10,105.17,105.17,103.4,103.73,4445200
COP,2024.01.11,104.13,104.72,103.5,103.56,4212600
COP,2024.01.12,105.43,105.77,103.61,104.21,5549800
COP,2024.01.16,104.03,104.25,101.08,101.36,6677500
COP,2024.01.17,99.75,101.26,99.44,100.36,4864100
COP,2024.01.18,100.15,100.15,98.68,99.76,6150900
COP,2024.01.19,98.94,100.69,98.82,100.64,5702200
COP,2024.01.22,100.29,101.12,99.83,100.82,5740200
COP,2024.01.23,100.59,102.09,100.43,100.75,3969500
COP,2024.01.24,101.62,102.65,101.15,102.32,5332000
COP,2024.01.25,102.44,104.57,101.94,104.54,5958700
COP,2024.01.26,104.53,104.91,103.04,104.71,4156000
COP,2024.01.29,104.53,104.59,103.08,104.12,4705700
COP,2024.01.30,103.76,106.67,103.34,106.41,6206500
COP,2024.01.31,106.33,106.45,104.3,104.37,5501400
COP,2024.02.01,104.81,105.63,103.37,103.91,5255200
COP,2024.02.02,104.18,104.45,102.34,103.21,4610200
COP,2024.02.05,102.86,103.43,101.96,102.6,4520400
COP,2024.02.06,103.45,104.91,102.81,104.04,4777100
COP,2024.02.07,104.23,105.4,103.98,104.79,6100700
COP,2024.02.08,105.53,107.56,105.04,106.27,7715500
COP,2024.02.09,106.35,106.64,103.58,103.71,5974000
COP,2024.02.12,103.81,104.62,103.12,103.65,5802000
COP,2024.02.13,103.65,104.43,101.54,102.41,6321100
COP,2024.02.14,102.81,103.6,102.18,102.74,7248400
COP,2024.02.15,102.46,104.96,102.27,104.3,9421900
COP,2024.02.16,104.75,105.05,103.73,103.89,6967800
COP,2024.02.20,103.88,104.89,102.76,102.93,6458300
COP,2024.02.21,103.36,106.81,103.08,106.06,6925500
COP,2024.02.22,105.29,106.09,104.59,105.44,5104900
COP,2024.02.23,104.38,105.48,103.45,104.78,5206200
COP,2024.02.26,104.49,105.73,103.93,105.63,5751200
COP,2024.02.27,106.21,106.49,104.35,104.87,5060000
COP,2024.02.28,105.14,106.48,104.44,105.28,4578900
COP,2024.02.29,105.72,106.33,105.1,105.75,6624000
COP,2024.03.01,106.93,108.56,106.77,107.34,5094300
COP,2024.03.04,107.15,107.48,104.84,104.9,5877200
COP,2024.03.05,104.5,105.99,104.16,104.51,6247000
COP,2024.03.06,105.52,106.08,104.75,105.23,4888700
COP,2024.03.07,104.98,106.58,104.95,105.93,5097300
COP,2024.03.08,105.44,106.38,105.11,106.18,5227600
COP,2024.03.11,106.53,108.4,105.85,108.29,5899300
COP,2024.03.12,108.13,108.74,107.46,108.08,5653000
COP,2024.03.13,109.75,111.45,109.16,110.45,7685400
COP,2024.03.14,111.98,112.75,111.57,112.55,7800800
COP,2024.03.15,111.94,113.51,111.94,112.79,17549000
COP,2024.03.18,113.6,113.76,111.97,113.0,4827900
COP,2024.03.19,113.09,114.78,113.04,114.65,4457800
COP,2024.03.20,113.9,114.97,113.72,114.55,3597000
COP,2024.03.21,114.7,116.13,114.33,116.05,4925600
COP,2024.03.22,116.09,116.56,115.3,115.6,4976100
COP,2024.03.25,116.25,119.0,115.71,118.61,7054400
