sym,date,open,high,low,close,volume
NVDA,2023.10.16,45.03,46.2,44.88,46.07,375099000
NVDA,2023.10.17,43.97,44.73,42.45,43.91,812333000
NVDA,2023.10.18,42.56,43.19,41.8,42.17,627294000
NVDA,2023.10.19,42.78,43.27,41.86,42.07,501233000
NVDA,2023.10.20,41.86,42.44,41.05,41.36,477266000
NVDA,2023.10.23,41.2,43.22,40.92,42.95,478530000
NVDA,2023.10.24,43.05,43.67,42.66,43.63,401463000
NVDA,2023.10.25,43.37,43.62,41.53,41.75,398379000
NVDA,2023.10.26,41.83,42.23,39.85,40.3,541001000
NVDA,2023.10.27,41.1,41.18,39.99,40.47,416784000
NVDA,2023.10.30,41.06,41.74,40.45,41.13,388028000
NVDA,2023.10.31,40.42,40.85,39.2,40.75,517969000
NVDA,2023.11.01,40.86,42.35,40.84,42.3,437593000
NVDA,2023.11.02,43.3,43.86,42.87,43.48,409172000
NVDA,2023.11.03,43.99,45.28,43.69,44.98,424610000
NVDA,2023.11.06,45.26,45.91,44.87,45.72,400733000
NVDA,2023.11.07,45.69,46.19,45.13,45.93,343165000
NVDA,2023.11.08,46.07,46.84,45.94,46.54,346719000
NVDA,2023.11.09,47.44,48.2,46.72,46.92,540496000
NVDA,2023.11.10,47.47,48.44,47.25,48.3,421245000
NVDA,2023.11.13,48.29,49.08,48.07,48.59,384136000
NVDA,2023.11.14,49.65,49.8,49.01,49.62,416954000
NVDA,2023.11.15,49.9,49.93,48.17,48.86,475497000
NVDA,2023.11.16,48.65,49.49,48.3,49.45,339756000
NVDA,2023.11.17,49.49,49.68,48.98,49.27,325205000
NVDA,2023.11.20,49.28,50.52,49.15,50.38,414120000
NVDA,2023.11.21,50.09,50.48,49.19,49.91,565747000
NVDA,2023.11.22,49.82,50.3,47.66,48.68,899420000
NVDA,2023.11.24,48.44,48.89,47.71,47.75,294645000
NVDA,2023.11.27,47.77,48.5,47.62,48.21,395662000
NVDA,2023.11.28,48.2,48.29,47.44,47.79,401491000
NVDA,2023.11.29,48.35,48.73,47.83,48.11,382005000
NVDA,2023.11.30,47.99,48.08,46.39,46.74,526247000
NVDA,2023.12.01,46.5,47.17,46.16,46.73,369317000
NVDA,2023.12.04,46.05,46.05,44.98,45.48,437543000
NVDA,2023.12.05,45.44,46.57,45.25,46.54,371718000
NVDA,2023.12.06,47.19,47.36,45.39,45.48,380590000
NVDA,2023.12.07,45.67,46.6,45.58,46.57,350823000
NVDA,2023.12.08,46.57,47.71,46.52,47.48,359224000
NVDA,2023.12.11,47.46,47.5,45.8,46.6,509728000
NVDA,2023.12.12,46.02,47.64,46.02,47.63,372387000
NVDA,2023.12.13,47.6,48.57,47.58,48.06,447792000
NVDA,2023.12.14,48.36,48.64,47.4,48.32,391232000
NVDA,2023.12.15,48.17,49.38,48.09,48.86,479948000
NVDA,2023.12.18,49.37,50.4,49.12,50.05,412587000
NVDA,2023.12.19,49.4,49.67,48.87,49.58,464444000
NVDA,2023.12.20,49.63,49.97,48.07,48.08,397894000
NVDA,2023.12.21,48.78,49.07,48.39,48.96,300425000
NVDA,2023.12.22,49.17,49.36,48.44,48.8,252507000
NVDA,2023.12.26,48.94,49.57,48.93,49.25,244200000
NVDA,2023.12.27,49.48,49.65,49.06,49.39,233648000
NVDA,2023.12.28,49.62,49.86,49.38,49.49,246587000
NVDA,2023.12.29,49.79,49.97,48.72,49.49,389293000
NVDA,2024.01.02,49.22,49.27,47.57,48.14,411254000
NVDA,2024.01.03,47.46,48.16,47.29,47.54,320896000
NVDA,2024.01.04,47.74,48.47,47.48,47.97,306535000
NVDA,2024.01.05,48.44,49.52,48.28,49.07,415039000
NVDA,2024.01.08,49.48,52.25,49.45,52.22,642510000
NVDA,2024.01.09,52.37,54.29,51.66,53.11,773100000
NVDA,2024.01.10,53.59,54.57,53.46,54.32,533796000
NVDA,2024.01.11,54.97,55.32,53.53,54.79,596759000
NVDA,2024.01.12,54.59,54.94,54.3,54.68,352994000
NVDA,2024.01.16,54.99,56.8,54.87,56.35,449580000
NVDA,2024.01.17,56.32,56.44,54.71,56.02,474394000
NVDA,2024.01.18,57.23,57.57,56.08,57.08,491650000
NVDA,2024.01.19,57.96,59.47,57.19,59.46,543501000
NVDA,2024.01.22,60.02,60.3,59.04,59.62,452955000
NVDA,2024.01.23,59.54,59.88,58.55,59.84,294654000
NVDA,2024.01.24,60.27,62.81,59.9,61.33,560271000
NVDA,2024.01.25,62.32,62.68,60.82,61.58,482777000
NVDA,2024.01.26,60.93,61.75,60.54,61.0,390309000
NVDA,2024.01.29,61.2,62.45,60.87,62.43,348733000
NVDA,2024.01.30,62.86,63.46,62.23,62.74,410735000
NVDA,2024.01.31,61.41,62.23,60.67,61.49,453795000
NVDA,2024.02.01,62.07,63.16,61.62,62.99,369146000
NVDA,2024.02.02,63.94,66.56,63.65,66.12,476578000
NVDA,2024.02.05,68.19,69.46,67.17,69.29,680078000
NVDA,2024.02.06,69.59,69.72,66.26,68.19,683111000
NVDA,2024.02.07,68.28,70.18,67.56,70.06,495575000
NVDA,2024.02.08,70.03,70.75,69.42,69.6,414422000
NVDA,2024.02.09,70.49,72.14,70.17,72.09,436637000
NVDA,2024.02.12,72.56,74.57,71.21,72.21,613710000
NVDA,2024.02.13,70.36,73.41,69.58,72.09,602580000
NVDA,2024.02.14,73.16,74.19,71.9,73.86,504917000
NVDA,2024.02.15,73.83,73.93,72.36,72.62,420122000
NVDA,2024.02.16,74.06,74.36,72.46,72.57,495327000
NVDA,2024.02.20,71.91,71.92,67.7,69.41,704833000
NVDA,2024.02.21,67.97,68.85,66.21,67.43,673755000
NVDA,2024.02.22,74.98,78.53,74.18,78.49,865100000
NVDA,2024.02.23,80.75,82.35,77.53,78.77,829388000
NVDA,2024.02.26,79.66,80.6,78.46,79.05,503973000
NVDA,2024.02.27,79.34,79.44,77.12,78.66,391705000
NVDA,2024.02.28,77.58,78.89,77.08,77.62,393110000
NVDA,2024.02.29,79.05,79.95,78.31,79.07,507289000
NVDA,2024.03.01,79.96,82.25,79.39,82.23,479135000
NVDA,2024.03.04,84.08,87.65,83.67,85.19,615616000
NVDA,2024.03.05,85.23,86.05,83.37,85.92,520639000
NVDA,2024.03.06,87.98,89.68,86.99,88.65,582520000
NVDA,2024.03.07,90.11,92.72,89.56,92.62,608119000
NVDA,2024.03.08,95.09,97.35,86.46,87.48,1142269000
NVDA,2024.03.11,86.38,88.75,84.12,85.73,678364000
NVDA,2024.03.12,88.0,91.91,86.11,91.87,668075000
NVDA,2024.03.13,91.01,91.46,88.39,90.84,635713000
NVDA,2024.03.14,89.53,90.6,86.56,87.9,602318000
NVDA,2024.03.15,86.89,89.5,86.21,87.79,642086000
NVDA,2024.03.18,90.34,92.36,87.04,88.41,668976000
NVDA,2024.03.19,86.66,90.5,84.97,89.35,672171000
NVDA,2024.03.20,89.75,90.36,88.18,90.33,479063000
NVDA,2024.03.21,92.25,92.6,90.36,91.39,480372000
NVDA,2024.03.22,91.09,94.73,90.79,94.24,586719000
NVDA,2024.03.25,93.89,96.72,93.46,94.95,552136000
NVDA,2024.03.26,95.8,96.33,92.45,92.51,513648000
NVDA,2024.03.27,93.06,93.19,89.08,90.2,586067000
NVDA,2024.03.28,89.95,91.25,89.15,90.31,435212000
NVDA,2024.04.01,90.25,92.18,89.16,90.32,452441000
NVDA,2024.04.02,88.4,90.05,87.58,89.41,433064000
NVDA,2024.04.03,88.44,90.33,88.35,88.92,370067000
NVDA,2024.04.04,90.36,90.59,85.84,85.86,434965000
NVDA,2024.04.05,86.82,88.44,85.88,87.96,399678000
NVDA,2024.04.08,88.65,88.78,86.69,87.09,283220000
NVDA,2024.04.09,87.4,87.59,82.98,85.31,501700000
NVDA,2024.04.10,83.88,87.36,83.67,86.99,431929000
NVDA,2024.04.11,87.38,90.69,86.88,90.57,431637000
NVDA,2024.04.12,89.65,90.13,87.49,88.14,426805000
NVDA,2024.04.15,89.05,90.57,85.89,85.96,443077000
NVDA,2024.04.16,86.39,88.07,86.02,87.37,370453000
NVDA,2024.04.17,88.29,88.73,83.91,83.99,495400000
NVDA,2024.04.18,84.93,86.15,82.36,84.63,447260000
NVDA,2024.04.19,83.11,84.28,75.57,76.16,875198000
NVDA,2024.04.22,78.06,80.03,76.36,79.48,596341000
NVDA,2024.04.23,80.73,82.73,80.22,82.38,438559000
NVDA,2024.04.24,83.91,84.04,79.14,79.64,512208000
NVDA,2024.04.25,78.83,83.28,78.18,82.59,424641000
NVDA,2024.04.26,83.78,88.29,83.34,87.69,551011000
NVDA,2024.04.29,87.55,87.95,85.22,87.71,388971000
NVDA,2024.04.30,87.2,88.77,86.26,86.36,363709000
NVDA,2024.05.01,85.03,85.96,81.21,83.0,559863000
NVDA,2024.05.02,84.41,86.19,83.16,85.77,377898000
NVDA,2024.05.03,87.74,89.24,87.0,88.74,398341000
NVDA,2024.05.06,89.34,92.17,89.01,92.09,376203000
NVDA,2024.05.07,91.05,91.73,88.97,90.51,437342000
NVDA,2024.05.08,89.44,91.15,89.37,90.37,325721000
NVDA,2024.05.09,90.48,91.03,88.19,88.7,378013000
NVDA,2024.05.10,90.26,91.35,89.18,89.83,335325000
NVDA,2024.05.13,90.43,90.95,88.48,90.35,289680000
NVDA,2024.05.14,89.55,91.6,88.89,91.31,296507000
NVDA,2024.05.15,92.42,94.81,91.55,94.58,417735000
NVDA,2024.05.16,94.86,95.77,94.06,94.31,323952000
NVDA,2024.05.17,94.32,94.69,91.76,92.43,359691000
NVDA,2024.05.20,93.7,95.15,93.39,94.73,318764000
NVDA,2024.05.21,93.55,95.35,93.13,95.34,328946000
NVDA,2024.05.22,95.41,95.97,93.2,94.9,548648000
NVDA,2024.05.23,101.98,106.27,101.47,103.75,835065000
NVDA,2024.05.24,104.4,106.42,102.95,106.41,429494000
NVDA,2024.05.28,110.19,114.88,109.83,113.84,652728000
NVDA,2024.05.29,112.99,115.43,110.84,114.77,557442000
NVDA,2024.05.30,114.59,115.76,109.61,110.44,484553000
NVDA,2024.05.31,112.46,112.66,106.89,109.58,613263000
NVDA,2024.06.03,113.56,114.94,111.95,114.94,438392000
NVDA,2024.06.04,115.66,116.54,113.99,116.38,403324000
NVDA,2024.06.05,118.31,122.39,117.41,122.38,528402000
NVDA,2024.06.06,123.98,125.52,118.26,120.94,664696000
NVDA,2024.06.07,119.71,121.63,117.96,120.83,412386000
NVDA,2024.06.10,120.31,123.04,116.95,121.73,313434100
NVDA,2024.06.11,121.72,122.82,118.69,120.86,222551200
NVDA,2024.06.12,123.01,126.83,122.52,125.15,299595000
NVDA,2024.06.13,129.33,129.74,127.11,129.55,260704500
NVDA,2024.06.14,129.9,132.78,128.27,131.82,309320400
NVDA,2024.06.17,132.93,133.67,129.52,130.92,288504400
NVDA,2024.06.18,131.08,136.27,130.63,135.52,294335100
NVDA,2024.06.20,139.74,140.7,129.46,130.72,517768400
NVDA,2024.06.21,127.07,130.57,124.25,126.52,649445800
NVDA,2024.06.24,123.19,124.41,117.99,118.06,476060900
NVDA,2024.06.25,121.15,126.45,119.27,126.04,414192600
NVDA,2024.06.26,126.08,128.07,122.55,126.35,362975900
NVDA,2024.06.27,124.05,126.36,122.87,123.94,252571700
NVDA,2024.06.28,124.53,127.66,122.7,123.49,315516700
NVDA,2024.07.01,123.42,124.79,118.78,124.25,284885500
NVDA,2024.07.02,121.08,123.36,120.98,122.62,218374000
NVDA,2024.07.03,121.61,128.23,121.31,128.23,215749000
NVDA,2024.07.05,127.33,128.79,125.63,125.78,214176700
NVDA,2024.07.08,127.44,130.71,126.99,128.15,237677300
NVDA,2024.07.09,130.29,133.76,128.59,131.32,285366600
NVDA,2024.07.10,133.97,135.04,132.36,134.85,248978600
NVDA,2024.07.11,135.69,136.09,127.0,127.35,374782700
NVDA,2024.07.12,128.21,131.86,127.17,129.18,252680500
NVDA,2024.07.15,130.5,131.33,127.13,128.39,208326200
NVDA,2024.07.16,128.39,128.98,124.53,126.31,214769500
NVDA,2024.07.17,121.3,121.8,116.67,117.94,390086200
NVDA,2024.07.18,121.8,122.35,116.51,121.04,320979500
NVDA,2024.07.19,120.3,121.55,117.32,117.88,217223800
NVDA,2024.07.22,120.3,124.02,119.81,123.49,258068900
NVDA,2024.07.23,122.73,124.64,122.05,122.54,173911000
NVDA,2024.07.24,119.12,119.9,113.39,114.2,327776900
NVDA,2024.07.25,112.99,116.58,106.25,112.23,460067000
NVDA,2024.07.26,116.14,116.15,111.53,113.01,293399100
NVDA,2024.07.29,113.64,116.23,111.25,111.54,248152100
NVDA,2024.07.30,111.47,111.94,102.5,103.69,486833300
NVDA,2024.07.31,112.85,118.29,110.83,116.97,473174200
NVDA,2024.08.01,117.48,120.11,106.76,109.16,523462300
NVDA,2024.08.02,103.72,108.67,101.33,107.22,482027500
NVDA,2024.08.05,92.02,103.37,90.65,100.41,552842400
NVDA,2024.08.06,103.8,107.66,100.51,104.21,409012100
NVDA,2024.08.07,107.76,108.75,98.65,98.87,411440400
NVDA,2024.08.08,101.96,105.45,97.48,104.93,391910000
NVDA,2024.08.09,105.59,106.55,103.39,104.71,290844200
NVDA,2024.08.12,106.27,111.02,106.21,108.97,325559900
NVDA,2024.08.13,112.39,116.18,111.53,116.09,312646700
NVDA,2024.08.14,118.48,118.55,114.02,118.03,339246400
NVDA,2024.08.15,118.71,123.19,117.42,122.81,318086700
NVDA,2024.08.16,121.89,124.95,121.13,124.53,302589900
NVDA,2024.08.19,124.23,129.94,123.37,129.94,318333600
NVDA,2024.08.20,128.35,129.82,125.84,127.2,300087400
NVDA,2024.08.21,127.27,129.29,126.61,128.45,257883600
NVDA,2024.08.22,129.96,130.69,123.05,123.69,376189100
NVDA,2024.08.23,125.81,129.54,125.17,129.31,323230300
NVDA,2024.08.26,129.51,131.2,124.32,126.41,331964700
NVDA,2024.08.27,125.0,129.14,123.83,128.25,303134600
NVDA,2024.08.28,128.07,128.28,122.59,125.56,448101100
NVDA,2024.08.29,121.31,124.38,116.66,117.54,453023300
NVDA,2024.08.30,119.48,121.7,117.17,119.32,333751600
NVDA,2024.09.03,115.96,116.16,107.24,107.95,477155100
NVDA,2024.09.04,105.36,113.22,104.08,106.16,372470300
NVDA,2024.09.05,104.95,109.6,104.72,107.16,306850700
NVDA,2024.09.06,107.99,108.1,100.91,102.79,413638100
NVDA,2024.09.09,104.84,106.5,103.65,106.42,273912000
NVDA,2024.09.10,107.76,109.35,104.91,108.05,268283700
NVDA,2024.09.11,109.34,117.14,107.37,116.86,441422400
NVDA,2024.09.12,116.8,120.75,115.34,119.1,366052700
NVDA,2024.09.13,119.04,119.92,117.56,119.06,238358300
NVDA,2024.09.16,116.75,118.14,114.32,116.74,248772300
NVDA,2024.09.17,118.13,118.76,114.79,115.55,231925900
NVDA,2024.09.18,115.85,117.66,113.18,113.33,310318900
NVDA,2024.09.19,117.31,119.62,117.21,117.83,293506400
NVDA,2024.09.20,117.02,118.58,115.35,115.96,382462400
NVDA,2024.09.23,116.51,116.95,114.82,116.22,206228500
NVDA,2024.09.24,116.48,121.76,115.34,120.83,354966800
NVDA,2024.09.25,121.98,124.9,121.57,123.47,284692900
NVDA,2024.09.26,126.76,127.63,121.76,124.0,302582900
NVDA,2024.09.27,123.93,123.99,119.22,121.36,271009200
NVDA,2024.09.30,118.27,121.46,118.11,121.4,226553700
NVDA,2024.10.01,121.73,122.4,115.75,116.96,302094500
NVDA,2024.10.02,116.4,119.34,115.1,118.81,221845900
NVDA,2024.10.03,120.88,124.32,120.3,122.81,277118000
NVDA,2024.10.04,124.9,125.0,121.79,124.88,243678100
NVDA,2024.10.07,124.95,130.6,124.91,127.68,346250200
NVDA,2024.10.08,130.22,133.43,129.38,132.84,285722500
NVDA,2024.10.09,134.06,134.47,131.34,132.6,246191600
NVDA,2024.10.10,131.86,134.95,130.96,134.76,242311300
NVDA,2024.10.11,133.96,135.73,133.61,134.75,170209500
NVDA,2024.10.14,136.42,139.55,136.25,138.02,232347700
NVDA,2024.10.15,137.82,138.52,128.7,131.55,377831000
NVDA,2024.10.16,133.93,136.57,131.53,135.67,264879700
NVDA,2024.10.17,139.29,140.84,136.82,136.88,306435900
NVDA,2024.10.18,138.62,138.85,137.23,137.95,176090200
NVDA,2024.10.21,138.08,143.66,137.95,143.66,264554500
NVDA,2024.10.22,142.86,144.37,141.73,143.54,226311600
NVDA,2024.10.23,141.98,142.38,137.41,139.51,285930000
NVDA,2024.10.24,140.77,141.3,138.41,140.36,172354900
NVDA,2024.10.25,140.88,144.08,140.75,141.49,205122100
NVDA,2024.10.28,142.95,143.09,140.0,140.47,173586700
NVDA,2024.10.29,140.24,142.21,138.85,141.2,157593600
NVDA,2024.10.30,139.49,140.28,136.76,139.29,179418100
NVDA,2024.10.31,137.55,137.56,132.06,132.71,270039600
NVDA,2024.11.01,134.65,137.26,134.52,135.35,207127800
NVDA,2024.11.04,137.16,138.91,135.52,136.0,187528200
NVDA,2024.11.05,137.4,140.32,137.28,139.86,160537400
NVDA,2024.11.06,142.91,146.44,141.91,145.56,242043900
NVDA,2024.11.07,146.34,148.88,146.12,148.83,207323300
NVDA,2024.11.08,148.72,149.72,146.21,147.58,175665800
NVDA,2024.11.11,148.63,148.8,143.52,145.21,182325600
NVDA,2024.11.12,146.73,149.6,145.96,148.24,198634700
NVDA,2024.11.13,149.02,149.28,145.85,146.22,191903300
NVDA,2024.11.14,147.59,148.95,145.5,146.71,194463300
NVDA,2024.11.15,144.82,145.19,140.03,141.93,250132900
NVDA,2024.11.18,139.45,141.5,137.1,140.1,221205300
NVDA,2024.11.19,141.27,147.08,140.94,146.96,227834900
NVDA,2024.11.20,147.36,147.51,142.68,145.84,309871700
NVDA,2024.11.21,149.3,152.84,140.65,146.62,400946600
NVDA,2024.11.22,145.88,147.11,141.05,141.9,236406200
NVDA,2024.11.25,141.94,142.0,135.77,135.97,344941900
