sym,date,open,high,low,close,volume
UNH,2023.03.06,455.7,458.52,453.45,455.14,3812700
UNH,2023.03.07,457.22,458.02,447.36,448.61,2589200
UNH,2023.03.08,446.59,450.04,441.87,445.5,3036600
UNH,2023.03.09,448.67,448.67,439.02,440.12,2780400
UNH,2023.03.10,439.65,445.44,434.73,437.33,3787500
UNH,2023.03.13,435.74,446.87,435.74,440.51,2971600
UNH,2023.03.14,441.44,446.37,436.12,441.37,3258200
UNH,2023.03.15,437.96,445.45,436.3,442.18,3770200
UNH,2023.03.16,441.49,449.74,439.96,448.44,2940500
UNH,2023.03.17,447.84,448.43,443.0,446.04,5290000
UNH,2023.03.20,446.52,455.85,446.52,453.13,3119400
UNH,2023.03.21,454.49,457.4,451.95,456.11,3163300
UNH,2023.03.22,457.87,461.47,451.1,451.76,2632200
UNH,2023.03.23,453.56,456.66,443.36,446.43,3284900
UNH,2023.03.24,445.55,453.05,444.23,452.21,2533200
UNH,2023.03.27,461.29,461.99,454.68,457.82,2271800
UNH,2023.03.28,457.92,459.62,447.17,448.97,2369500
UNH,2023.03.29,451.37,452.1,441.72,443.28,3733200
UNH,2023.03.30,443.26,446.91,438.04,446.58,3324600
UNH,2023.03.31,447.96,452.22,446.61,448.98,3996700
UNH,2023.04.03,460.96,471.34,459.33,469.5,4729100
UNH,2023.04.04,468.4,471.31,467.27,468.61,2624700
UNH,2023.04.05,472.54,486.17,471.31,483.79,4964800
UNH,2023.04.06,485.47,488.55,481.81,487.19,3472600
UNH,2023.04.10,485.29,489.64,482.71,489.44,2714500
UNH,2023.04.11,490.35,496.13,489.48,494.94,3065300
UNH,2023.04.12,498.75,500.39,494.06,495.15,3422400
UNH,2023.04.13,497.74,503.95,494.5,499.94,4224400
UNH,2023.04.14,495.92,500.9,483.1,486.22,4872000
UNH,2023.04.17,483.3,484.13,477.63,480.1,3660900
UNH,2023.04.18,478.51,481.66,473.25,479.28,3232000
UNH,2023.04.19,475.64,476.89,459.47,461.91,5809100
UNH,2023.04.20,461.22,465.19,459.12,463.11,3283000
UNH,2023.04.21,465.56,466.21,458.05,459.65,3165300
UNH,2023.04.24,459.26,465.73,458.54,464.51,2322400
UNH,2023.04.25,468.07,473.59,466.07,467.34,2937300
UNH,2023.04.26,461.6,463.33,454.46,458.82,2930000
UNH,2023.04.27,458.11,466.45,458.11,465.97,2473200
UNH,2023.04.28,464.27,469.28,463.73,467.5,2398900
UNH,2023.05.01,469.88,474.44,467.24,470.93,2105600
UNH,2023.05.02,470.51,471.89,464.83,468.74,2152300
UNH,2023.05.03,469.7,470.7,463.65,464.99,1749700
UNH,2023.05.04,462.72,465.22,457.87,462.94,2555700
UNH,2023.05.05,469.38,475.83,467.45,469.59,2329400
UNH,2023.05.08,467.46,469.65,463.92,468.01,1738500
UNH,2023.05.09,468.22,474.45,465.8,465.88,2038600
UNH,2023.05.10,464.95,468.82,463.28,465.59,2018700
UNH,2023.05.11,463.62,465.63,461.4,464.34,2384200
UNH,2023.05.12,464.34,468.27,463.38,466.69,1536500
UNH,2023.05.15,466.85,467.22,459.53,462.54,2169700
UNH,2023.05.16,463.26,464.77,455.08,455.75,2178900
UNH,2023.05.17,456.02,461.15,453.68,460.59,2682000
UNH,2023.05.18,457.97,458.44,450.21,455.29,3040100
UNH,2023.05.19,455.62,460.58,453.94,454.9,2317900
UNH,2023.05.22,456.44,458.11,454.03,456.61,2242800
UNH,2023.05.23,452.39,459.24,448.93,455.49,2874200
UNH,2023.05.24,456.6,459.14,454.96,456.81,1904700
UNH,2023.05.25,453.77,457.7,450.6,453.83,2684100
UNH,2023.05.26,454.18,463.99,454.12,457.46,3135200
UNH,2023.05.30,452.86,461.6,452.25,455.88,3180800
UNH,2023.05.31,454.23,463.05,453.27,462.9,4944100
UNH,2023.06.01,463.42,473.86,461.82,468.97,3376600
UNH,2023.06.02,467.42,475.99,465.86,474.62,3064500
UNH,2023.06.05,475.68,477.77,472.57,473.3,2688800
UNH,2023.06.06,474.92,474.92,459.51,463.21,3816600
UNH,2023.06.07,465.47,465.94,457.54,458.04,4381700
UNH,2023.06.08,460.19,467.25,458.33,465.74,2725900
UNH,2023.06.09,465.51,473.33,462.89,468.96,3174100
UNH,2023.06.12,467.7,469.75,464.3,467.98,2207700
UNH,2023.06.13,466.35,469.95,464.25,466.76,3016600
UNH,2023.06.14,431.93,437.62,423.41,436.89,14672400
UNH,2023.06.15,440.71,450.26,439.68,444.43,6798100
UNH,2023.06.16,444.67,446.94,436.84,437.37,7699100
UNH,2023.06.20,435.71,448.82,435.71,447.77,4597700
UNH,2023.06.21,447.35,457.29,445.67,454.79,4886500
UNH,2023.06.22,456.15,460.92,455.98,456.98,3179000
UNH,2023.06.23,456.3,460.07,454.6,455.03,4862600
UNH,2023.06.26,456.12,459.14,451.21,456.99,2968300
UNH,2023.06.27,456.11,460.92,455.76,460.33,3693200
UNH,2023.06.28,459.76,459.91,452.15,452.6,3670100
UNH,2023.06.29,453.2,457.61,451.29,454.5,2979300
UNH,2023.06.30,455.98,459.89,453.24,458.5,3970400
UNH,2023.07.03,456.08,458.09,454.36,455.87,1915700
UNH,2023.07.05,454.1,455.31,448.91,449.52,5053100
UNH,2023.07.06,447.73,450.64,445.16,447.74,3913600
UNH,2023.07.07,443.58,447.03,439.59,440.32,4131600
UNH,2023.07.10,438.81,441.77,438.01,441.72,4339200
UNH,2023.07.11,441.07,445.0,439.9,441.57,3086800
UNH,2023.07.12,441.67,443.41,430.47,430.89,7287600
UNH,2023.07.13,431.18,433.95,426.58,427.13,7276800
UNH,2023.07.14,441.24,462.66,438.92,458.05,11379300
UNH,2023.07.17,458.95,462.28,456.27,461.78,4582000
UNH,2023.07.18,466.79,481.19,465.05,476.97,8816400
UNH,2023.07.19,484.16,490.95,479.34,480.5,4956500
UNH,2023.07.20,483.32,485.25,477.48,481.01,2963100
UNH,2023.07.21,481.79,486.9,481.28,483.2,2887300
UNH,2023.07.24,482.05,486.3,481.33,485.25,2279000
UNH,2023.07.25,486.51,488.89,483.91,487.4,2730600
UNH,2023.07.26,487.98,492.1,483.29,484.6,3697200
UNH,2023.07.27,485.15,486.99,479.96,481.96,3028300
UNH,2023.07.28,481.94,484.11,474.38,479.75,2930000
UNH,2023.07.31,479.83,484.49,476.07,483.05,2441600
UNH,2023.08.01,484.12,486.55,479.35,481.49,2161200
UNH,2023.08.02,486.21,486.96,479.82,481.55,3220500
UNH,2023.08.03,479.73,482.69,477.96,481.61,2442900
UNH,2023.08.04,486.51,487.37,478.64,479.57,2411200
UNH,2023.08.07,482.45,489.94,481.41,487.22,2430900
UNH,2023.08.08,479.83,484.76,476.99,482.56,2422600
UNH,2023.08.09,480.79,482.44,477.81,478.98,1916900
UNH,2023.08.10,481.23,488.46,479.62,480.29,2179700
UNH,2023.08.11,482.34,487.15,481.02,484.61,2029600
UNH,2023.08.14,485.7,489.85,484.84,487.4,2127200
UNH,2023.08.15,488.02,489.99,482.95,483.35,1817500
UNH,2023.08.16,484.6,486.99,479.67,480.37,1454100
