sym,date,open,high,low,close,volume
XOM,2023.04.28,105.87,108.28,105.49,106.85,24381900
XOM,2023.05.01,104.73,105.91,103.34,103.54,17355000
XOM,2023.05.02,102.88,102.88,98.68,99.41,24324100
XOM,2023.05.03,98.49,99.15,97.3,97.45,16212300
XOM,2023.05.04,97.42,98.19,95.63,95.74,17177200
XOM,2023.05.05,98.01,98.81,97.09,98.13,14968200
XOM,2023.05.08,99.77,100.2,98.45,98.52,11187800
XOM,2023.05.09,97.82,99.53,97.7,98.54,11370800
XOM,2023.05.10,99.08,99.33,96.35,97.28,14884800
XOM,2023.05.11,96.15,96.45,94.74,95.52,17165900
XOM,2023.05.12,95.99,96.62,94.61,95.51,12613300
XOM,2023.05.15,96.09,96.47,95.25,95.69,13715600
XOM,2023.05.16,95.29,95.45,92.91,93.37,14795200
XOM,2023.05.17,94.16,95.84,93.67,95.46,14064700
XOM,2023.05.18,95.22,96.46,94.84,96.33,12005600
XOM,2023.05.19,97.06,97.49,96.37,96.78,13359600
XOM,2023.05.22,96.39,97.49,95.52,95.6,12882000
XOM,2023.05.23,96.53,98.56,96.31,96.9,14394400
XOM,2023.05.24,97.8,98.82,97.2,97.99,16340300
XOM,2023.05.25,96.48,96.93,95.36,96.23,14316500
XOM,2023.05.26,96.97,97.4,95.47,95.6,12370300
XOM,2023.05.30,94.07,94.83,93.45,94.75,11938000
XOM,2023.05.31,93.16,93.84,92.66,93.06,24926100
XOM,2023.06.01,92.67,96.16,92.22,94.13,13551900
XOM,2023.06.02,95.77,96.66,95.2,96.32,14112000
XOM,2023.06.05,97.62,97.62,95.71,95.89,10628000
XOM,2023.06.06,94.85,96.78,94.7,96.68,12209800
XOM,2023.06.07,97.26,99.17,97.2,98.84,16027100
XOM,2023.06.08,99.06,99.4,96.45,98.53,13517100
XOM,2023.06.09,98.78,98.92,97.6,97.8,12251600
XOM,2023.06.12,96.37,97.5,96.14,96.92,14112000
XOM,2023.06.13,97.8,98.67,96.79,96.94,13533800
XOM,2023.06.14,97.86,98.46,95.07,95.77,16627700
XOM,2023.06.15,96.08,97.48,96.03,96.44,16224100
XOM,2023.06.16,96.87,97.24,95.59,95.75,43128900
XOM,2023.06.20,95.34,95.42,93.0,93.55,17514100
XOM,2023.06.21,93.35,95.29,93.2,94.6,13285700
XOM,2023.06.22,93.66,94.62,93.49,94.08,12455300
XOM,2023.06.23,93.43,93.64,92.55,93.26,17933600
XOM,2023.06.26,93.08,95.55,93.08,94.98,14283400
XOM,2023.06.27,94.76,95.27,94.05,95.22,13227500
XOM,2023.06.28,95.0,96.37,93.99,95.99,13084100
XOM,2023.06.29,96.23,97.2,95.75,97.18,11364400
XOM,2023.06.30,97.74,98.25,97.28,97.68,13544700
XOM,2023.07.03,97.9,98.78,97.51,97.87,7397000
XOM,2023.07.05,98.02,98.29,96.63,97.37,12491200
XOM,2023.07.06,95.71,96.28,93.29,93.73,17961400
XOM,2023.07.07,92.82,94.72,92.49,93.95,21929200
XOM,2023.07.10,93.78,95.4,93.58,95.35,14877600
XOM,2023.07.11,95.86,96.68,95.45,96.51,12576500
XOM,2023.07.12,97.45,98.04,96.66,96.98,13238200
XOM,2023.07.13,96.51,96.75,94.1,95.21,26826800
XOM,2023.07.14,94.76,94.76,91.56,91.93,28181900
XOM,2023.07.17,91.73,92.6,91.27,92.33,18051300
XOM,2023.07.18,91.91,93.08,91.38,91.91,24617800
XOM,2023.07.19,92.03,93.26,91.8,92.55,15556500
XOM,2023.07.20,93.39,94.41,93.22,94.18,15740200
XOM,2023.07.21,94.86,95.06,94.04,94.62,17121500
XOM,2023.07.24,95.04,96.68,94.68,96.1,15090900
XOM,2023.07.25,95.68,96.62,95.21,96.25,14116100
XOM,2023.07.26,95.73,96.28,95.3,95.71,15159600
XOM,2023.07.27,96.54,97.44,95.39,96.01,17677900
XOM,2023.07.28,95.73,95.77,93.19,94.86,17566400
XOM,2023.07.31,95.8,98.23,95.8,97.67,24197000
XOM,2023.08.01,97.4,97.74,96.11,97.1,14177400
XOM,2023.08.02,96.78,96.88,95.24,95.89,13484100
XOM,2023.08.03,96.44,98.25,95.9,97.56,16280400
