sym,date,open,high,low,close,volume
AMZN,2023.03.06,95.19,96.55,93.74,93.75,52112400
AMZN,2023.03.07,94.06,95.09,92.78,93.55,49100700
AMZN,2023.03.08,93.6,94.17,92.18,93.92,44899100
AMZN,2023.03.09,93.68,96.21,92.18,92.25,56218700
AMZN,2023.03.10,92.67,93.57,90.25,90.73,69827500
AMZN,2023.03.13,89.97,94.02,88.12,92.43,72397100
AMZN,2023.03.14,93.83,95.07,92.71,94.88,60912700
AMZN,2023.03.15,93.22,96.67,93.07,96.2,70731800
AMZN,2023.03.16,95.75,100.99,95.61,100.04,84446900
AMZN,2023.03.17,99.79,100.66,97.46,98.95,87300200
AMZN,2023.03.20,98.41,98.48,95.7,97.71,62388900
AMZN,2023.03.21,98.14,100.85,98.0,100.61,58597300
AMZN,2023.03.22,100.45,102.1,98.61,98.7,57475400
AMZN,2023.03.23,100.43,101.06,97.62,98.71,57559300
AMZN,2023.03.24,98.07,98.3,96.4,98.13,56095400
AMZN,2023.03.27,99.07,99.34,97.08,98.04,46721300
AMZN,2023.03.28,98.11,98.44,96.29,97.24,38720100
AMZN,2023.03.29,98.69,100.42,98.56,100.25,49783300
AMZN,2023.03.30,101.55,103.04,101.01,102.0,53633400
AMZN,2023.03.31,102.16,103.49,101.95,103.29,56750300
AMZN,2023.04.03,102.3,103.29,101.43,102.41,41135700
AMZN,2023.04.04,102.75,104.2,102.11,103.95,48662500
AMZN,2023.04.05,103.91,103.91,100.75,101.1,45175400
AMZN,2023.04.06,100.75,102.38,99.8,102.06,43808000
AMZN,2023.04.10,100.96,102.2,99.57,102.17,37261200
AMZN,2023.04.11,100.8,101.0,99.01,99.92,60417800
AMZN,2023.04.12,100.4,100.51,97.71,97.83,56735000
AMZN,2023.04.13,98.95,102.57,98.71,102.4,67925100
AMZN,2023.04.14,102.07,103.2,101.11,102.51,51450500
AMZN,2023.04.17,103.16,103.73,101.59,102.74,39919500
AMZN,2023.04.18,103.95,104.2,101.52,102.3,39790500
AMZN,2023.04.19,101.58,105.12,101.39,104.3,58398900
AMZN,2023.04.20,103.53,105.25,103.21,103.81,57696900
AMZN,2023.04.21,106.1,108.15,105.08,106.96,86774200
AMZN,2023.04.24,107.66,109.23,105.07,106.21,69575600
AMZN,2023.04.25,104.91,105.45,102.45,102.57,65026800
AMZN,2023.04.26,105.04,106.62,104.1,104.98,73803800
AMZN,2023.04.27,108.16,110.86,106.8,109.82,149961200
AMZN,2023.04.28,107.73,109.48,104.33,105.45,130715900
AMZN,2023.05.01,104.95,105.23,101.82,102.05,74728100
AMZN,2023.05.02,101.47,103.9,101.15,103.63,73469400
AMZN,2023.05.03,103.74,105.96,103.28,103.65,65051900
AMZN,2023.05.04,104.04,105.39,103.31,104.0,45345500
AMZN,2023.05.05,104.27,105.76,103.55,105.66,56951700
AMZN,2023.05.08,105.04,106.1,104.7,105.83,49430900
AMZN,2023.05.09,105.48,106.79,105.16,106.62,44089400
AMZN,2023.05.10,108.1,110.67,108.05,110.19,78627600
AMZN,2023.05.11,111.03,113.28,110.49,112.18,74924800
AMZN,2023.05.12,112.16,112.64,109.32,110.26,49852700
AMZN,2023.05.15,111.15,112.29,109.25,111.2,53011100
AMZN,2023.05.16,111.05,114.79,111.05,113.4,71472900
AMZN,2023.05.17,114.89,115.83,114.22,115.5,65655200
AMZN,2023.05.18,116.69,118.6,116.34,118.15,73174100
AMZN,2023.05.19,118.16,118.31,115.7,116.25,55056300
AMZN,2023.05.22,116.77,116.77,114.25,115.01,70741100
AMZN,2023.05.23,114.27,117.14,113.78,114.99,67576300
AMZN,2023.05.24,115.35,117.34,115.02,116.75,63487900
AMZN,2023.05.25,116.63,116.87,114.31,115.0,66496700
AMZN,2023.05.26,116.04,121.5,116.02,120.11,96779900
AMZN,2023.05.30,122.37,122.92,119.86,121.66,64314800
AMZN,2023.05.31,121.45,122.04,119.17,120.58,72800800
AMZN,2023.06.01,120.69,123.49,119.93,122.77,54375100
AMZN,2023.06.02,124.92,126.39,124.02,124.25,61264400
AMZN,2023.06.05,123.36,125.8,123.03,125.3,47950100
AMZN,2023.06.06,125.07,127.4,125.0,126.61,45695200
AMZN,2023.06.07,127.01,127.37,120.63,121.23,95663300
AMZN,2023.06.08,123.01,125.63,122.26,124.25,62159300
AMZN,2023.06.09,124.08,125.8,123.19,123.43,51396000
AMZN,2023.06.12,124.02,126.78,123.53,126.57,51338000
AMZN,2023.06.13,128.12,128.41,125.18,126.66,50564800
AMZN,2023.06.14,126.7,126.95,124.12,126.42,52422500
AMZN,2023.06.15,125.21,127.69,124.32,127.11,60458500
AMZN,2023.06.16,127.71,127.9,125.3,125.49,84247100
AMZN,2023.06.20,124.97,127.25,124.5,125.78,56930100
AMZN,2023.06.21,125.64,126.73,123.85,124.83,52137700
AMZN,2023.06.22,125.31,130.33,125.14,130.15,90354600
AMZN,2023.06.23,129.11,130.84,128.28,129.33,71927800
AMZN,2023.06.26,129.33,131.49,127.1,127.33,59989300
AMZN,2023.06.27,128.63,130.09,127.55,129.18,46801000
AMZN,2023.06.28,128.94,131.48,128.44,129.04,52149500
AMZN,2023.06.29,128.77,129.26,127.26,127.9,40761000
AMZN,2023.06.30,129.47,131.25,128.95,130.36,54350700
AMZN,2023.07.03,130.82,131.85,130.07,130.22,28264800
AMZN,2023.07.05,130.24,131.4,129.64,130.38,35895400
AMZN,2023.07.06,128.25,128.73,127.37,128.36,40639900
AMZN,2023.07.07,128.59,130.97,128.13,129.78,41992300
AMZN,2023.07.10,129.07,129.28,125.92,127.13,61889300
AMZN,2023.07.11,127.75,129.77,127.35,128.78,49951500
AMZN,2023.07.12,130.31,131.26,128.83,130.8,54022800
AMZN,2023.07.13,134.04,134.67,132.71,134.3,61170900
